lang,rare_mode,phoneme_id,phoneme,phoneme_len,target,predict,probabilities,phoneme_loss
ger_n,drop,738,f e m e,4,4,4,0.877749681472778,0.188118755817413
ger_n,drop,1214,h u m u s,5,3,8,0.01869535818696,5.74117612838745
ger_n,drop,3127,s c h u p p e,7,4,4,0.91860556602478,0.122482605278492
ger_n,drop,3614,t u m b a,5,10,4,0.108040206134319,3.21035957336426
ger_n,drop,2962,s c h a b e r n a c k,11,1,1,0.659080743789673,0.601472854614258
ger_n,drop,208,a s t,3,5,5,0.50423789024353,0.987823605537415
ger_n,drop,2776,r a p p e,5,2,1,0.103144973516464,3.27725434303284
ger_n,drop,2114,m e i l e r,6,1,1,0.76590234041214,0.38476750254631
ger_n,drop,926,g e o g r a p h i e,10,3,4,0.282148867845535,1.82547163963318
ger_n,drop,1906,l i e b,4,8,8,0.492256045341492,1.0225191116333
ger_n,drop,2238,m o o r,4,1,1,0.896191596984863,0.158120840787888
ger_n,drop,3895,z u c k e r,6,1,1,0.567002713680267,0.818572402000427
ger_n,drop,3646,u n f l a t,6,8,1,0.188038170337677,2.41090226173401
ger_n,drop,2382,n u,2,3,7,0.092739820480347,3.43066716194153
ger_n,drop,2540,p e i t s c h e,8,4,4,0.904428899288178,0.144920840859413
ger_n,drop,853,g a l l o n e,7,4,4,0.818453371524811,0.289027839899063
ger_n,drop,733,f e l d,4,15,1,0.034153234213591,4.87183380126953
ger_n,drop,2045,m a r a b u,6,7,1,0.133102104067802,2.90939474105835
ger_n,drop,526,d a h l i e,6,4,4,0.915166735649109,0.127893179655075
ger_n,drop,1445,k a r r e n,6,1,4,0.086315602064133,3.53423476219177
ger_n,drop,3562,t r a p p i s t,8,2,1,0.145669907331467,2.77922511100769
ger_n,drop,3233,s o l d,4,1,1,0.770947754383087,0.375295042991638
ger_n,drop,3884,z o b e r,5,1,1,0.500912964344025,0.997367978096008
ger_n,drop,767,f i r n,4,1,1,0.671364784240723,0.574831008911133
ger_n,drop,2736,p u t s c h,6,1,1,0.68348491191864,0.549018502235413
ger_n,drop,982,g l u c k e,6,4,4,0.85535740852356,0.22540046274662
ger_n,drop,2746,q u e c k e,6,4,4,0.925708770751953,0.111369773745537
ger_n,drop,2752,r a b a t t,6,1,1,0.509194314479828,0.973711729049683
ger_n,drop,3506,t h o n,4,7,1,0.001869243918918,9.06332874298096
ger_n,drop,2217,m o l k e,5,4,4,0.751790106296539,0.411598175764084
ger_n,drop,3792,w i n t e r,6,1,1,0.627501010894775,0.672310471534729
ger_n,drop,2403,o c h s e,5,2,1,0.073770217597485,3.760817527771
ger_n,drop,1613,k n o l l e,6,4,4,0.952865242958069,0.069655723869801
ger_n,drop,294,b a n n e r,6,1,1,0.556308805942535,0.846042156219482
ger_n,drop,3307,s p u r t,5,1,1,0.40852215886116,1.29151368141174
ger_n,drop,2970,s c h a f o t t,8,1,1,0.516726911067963,0.952526092529297
ger_n,drop,1216,h u n d s f o t t,9,1,1,0.502403855323792,0.99308043718338
ger_n,drop,2663,p n e u,4,7,1,0.120870068669319,3.04847121238708
ger_n,drop,3094,s c h n u r r e,8,4,1,0.133840784430504,2.90141034126282
ger_n,drop,3177,s e n s o r,6,11,1,0.287078499794006,1.80048286914825
ger_n,drop,2437,o r n a m e n t,8,1,1,0.730323553085327,0.45339235663414
ger_n,drop,1972,l u n a,4,3,4,0.161079674959183,2.63415336608887
ger_n,drop,1671,k o n f l i k t,8,1,1,0.767247498035431,0.382235914468765
ger_n,drop,754,f i e d e r,6,4,4,0.808829367160797,0.306092649698257
ger_n,drop,44,a k e l e i,6,4,4,0.812461078166962,0.299629539251328
ger_n,drop,3498,t h e i n,5,8,1,0.131061509251595,2.9316840171814
ger_n,drop,1575,k l e t z e,6,4,4,0.801621615886688,0.319006472826004
ger_n,drop,3527,t o l l e,5,4,4,0.756072998046875,0.403402507305145
ger_n,drop,1287,i o n,3,11,8,0.06158797070384,4.02120733261108
ger_n,drop,1395,k a n a i l l e,8,4,4,0.830058872699737,0.268714278936386
ger_n,drop,3915,z w i t t e r,7,1,1,0.845393478870392,0.242304980754852
ger_n,drop,2371,n o r m,4,4,4,0.906548917293549,0.141543090343475
ger_n,drop,2082,m a s k e,5,4,4,0.922653615474701,0.116139195859432
ger_n,drop,2068,m a r o n e,6,4,4,0.790000975131989,0.340073674917221
ger_n,drop,3504,t h e s i s,6,10,3,0.260658502578735,1.93976736068726
ger_n,drop,2244,m o r d,4,1,1,0.848577201366425,0.236882016062736
ger_n,drop,131,a n i s,4,0,1,0.012499369680882,6.32200050354004
ger_n,drop,2118,m e i s s e l,7,1,1,0.622019708156586,0.684967994689941
ger_n,drop,3775,w e s t,4,1,1,0.416475832462311,1.26369547843933
ger_n,drop,2870,r i s t,4,1,1,0.577226102352142,0.792791485786438
ger_n,drop,273,b a l g,4,12,1,0.007560551632196,7.04729318618774
ger_n,drop,1848,l a t s c h e,7,4,4,0.799547910690308,0.322743684053421
ger_n,drop,65,a l k a l d e,7,2,1,0.131507322192192,2.92678499221802
ger_n,drop,1256,i m m o b i l i e,9,0,4,0.004007192328572,7.96319198608398
ger_n,drop,348,b e r g,4,1,1,0.678188025951386,0.560242772102356
ger_n,drop,3444,t a n t e,5,4,4,0.896955549716949,0.156891509890556
ger_n,drop,995,g o t e,4,4,4,0.836260437965393,0.257975697517395
ger_n,drop,2674,p o m p,4,8,1,0.340363413095474,1.55485212802887
ger_n,drop,256,b a c h e,5,4,1,0.022332426160574,5.48471641540527
ger_n,drop,606,d u s e l,5,8,1,0.172442227602005,2.53581476211548
ger_n,drop,877,g a u,3,1,1,0.876366853713989,0.190393045544624
ger_n,drop,2732,p u p,3,1,7,0.254628360271454,1.97353506088257
ger_n,drop,1673,k o n g r e s s,8,1,1,0.681667983531952,0.552858889102936
ger_n,drop,2096,m a t s c h,6,1,1,0.564968168735504,0.823758363723755
ger_n,drop,1630,k o h l,4,1,1,0.546695113182068,0.871191501617431
ger_n,drop,1489,k a u z,4,5,1,0.052626486867666,4.24806690216064
ger_n,drop,1963,l u f t i k u s,8,0,1,0.023182829841971,5.43079948425293
ger_n,drop,1685,k o n t o,5,9,1,0.010361815802753,6.59257936477661
ger_n,drop,2946,s a m m e t,6,1,1,0.477617532014847,1.06607246398926
ger_n,drop,1723,k r a f t,5,13,1,0.013134411536157,6.25050449371338
ger_n,drop,1746,k r e m p e l,7,8,1,0.042443510144949,4.5583119392395
ger_n,drop,3262,s p e i c h e,7,4,4,0.899273931980133,0.153167739510536
ger_n,drop,3400,s t u l p e,6,4,4,0.836805522441864,0.25703564286232
ger_n,drop,377,b i r n e,5,4,4,0.951863646507263,0.071173302829266
ger_n,drop,1527,k i e l,4,1,1,0.723429560661316,0.467075645923615
ger_n,drop,317,b a s s i n,6,7,1,0.20002306997776,2.3217613697052
ger_n,drop,1757,k r o k u s,6,0,1,0.064335942268372,3.9582314491272
ger_n,drop,2832,r e k l a m e,7,4,4,0.652120769023895,0.616788923740387
ger_n,drop,2562,p f a f f e,6,2,1,0.178161934018135,2.4887387752533
ger_n,drop,1123,h e i m k u n f t,9,3,4,0.143854036927223,2.79732227325439
ger_n,drop,756,f i l t e r,6,1,1,0.903184056282043,0.146908268332481
ger_n,drop,66,a l k a l i,6,11,8,0.007077074144036,7.14263153076172
ger_n,drop,3339,s t e p p e,6,4,4,0.435299694538116,1.19991910457611
ger_n,drop,1624,k o e c h e r,7,1,1,0.530176222324371,0.915456056594849
ger_n,drop,30,a g a v e,5,4,4,0.711357951164246,0.491352707147598
ger_n,drop,3883,z o b e l,5,1,1,0.930128574371338,0.104498036205769
ger_n,drop,634,e i n h a l t,7,8,8,0.487478315830231,1.03658998012543
ger_n,drop,1893,l e t t e r,6,4,7,0.091025784611702,3.45758080482483
ger_n,drop,1857,l a u g e,5,4,4,0.924691081047058,0.112956829369068
ger_n,drop,1320,j o u r n a l,7,1,1,0.272307366132736,1.87669217586517
ger_n,drop,1316,j o k e r,5,1,1,0.446927577257156,1.1618869304657
ger_n,drop,2462,p a m p a,5,14,3,0.150077432394028,2.7362208366394
ger_n,drop,313,b a s a l t,6,1,1,0.965093016624451,0.051259770989418
ger_n,drop,3204,s i r e,4,7,1,0.114691019058228,3.12417554855347
ger_n,drop,1660,k o m m e r z,7,8,8,0.443618893623352,1.17260730266571
ger_n,drop,2422,o p e r,4,4,4,0.933535277843475,0.099223665893078
ger_n,drop,2433,o r g i e,5,4,4,0.700042903423309,0.514484703540802
ger_n,drop,1562,k l a u s e l,7,4,4,0.964095771312714,0.052751895040274
ger_n,drop,2992,s c h a r r e n,8,1,1,0.641533970832825,0.640402495861053
ger_n,drop,2985,s c h a n k,6,5,1,0.05957342684269,4.06918716430664
ger_n,drop,945,g e s t a d e,7,1,1,0.474976032972336,1.07407331466675
ger_n,drop,373,b i n s e,5,4,4,0.92842173576355,0.107147939503193
ger_n,drop,299,b a r b i e r,7,1,1,0.698680281639099,0.517295598983765
ger_n,drop,2748,q u e u e,5,14,4,0.013110358268023,6.25314855575562
ger_n,drop,1486,k a u t e r,6,1,1,0.58652675151825,0.769731044769287
ger_n,drop,2325,n a s e,4,4,4,0.951841413974762,0.071207009255886
ger_n,drop,1391,k a m m,4,5,1,0.232000768184662,2.1077983379364
ger_n,drop,1464,k a s s e r o l l e,10,4,4,0.845088422298431,0.242826089262962
ger_n,drop,2190,m i r a b e l l e,9,4,4,0.901858687400818,0.149026408791542
ger_n,drop,2770,r a n d,4,12,1,0.006870878394693,7.18528985977173
ger_n,drop,261,b a e d e k e r,8,1,1,0.699295818805695,0.516025364398956
ger_n,drop,1928,l i t e r a t,7,2,2,0.802505433559418,0.317417025566101
ger_n,drop,1360,k a f t a n,6,1,1,0.726318120956421,0.461326599121094
ger_n,drop,1415,k a p i t a l,7,1,1,0.590569019317627,0.759822428226471
ger_n,drop,784,f l e g e l,6,1,1,0.721988916397095,0.469951540231705
ger_n,drop,1152,h i e r a r c h i e,10,4,4,0.906842231750488,0.141076683998108
ger_n,drop,3367,s t r a h l,6,11,1,0.030400414019823,5.03976488113403
ger_n,drop,2146,m e s o d e r m,8,1,1,0.646775364875793,0.628663301467896
ger_n,drop,3586,t r o p f,5,5,1,0.047093063592911,4.40834140777588
ger_n,drop,3341,s t e r l i n g,8,1,1,0.405031621456146,1.3038934469223
ger_n,drop,981,g l u e c k,6,1,1,0.339698970317841,1.55767130851746
ger_n,drop,228,a u e r o c h s e,9,2,1,0.055963661521673,4.1593656539917
ger_n,drop,1115,h e e r,4,1,1,0.668050825595856,0.581970393657684
ger_n,drop,896,g e h a b e n,7,8,1,0.156633943319321,2.67453145980835
ger_n,drop,723,f a u s t,5,13,1,0.039808545261622,4.65077829360962
ger_n,drop,486,b u l l e,5,2,4,0.002827400807291,8.46630764007568
ger_n,drop,1069,h a l l e,5,4,1,0.045335177332163,4.46322536468506
ger_n,drop,1724,k r a g e,5,4,1,0.104182474315166,3.26281571388245
ger_n,drop,144,a n t e,4,4,7,0.016361050307751,5.93359136581421
ger_n,drop,3671,v a s a l l,6,2,2,0.762871325016022,0.390487968921661
ger_n,drop,2655,p l e n u m,6,8,1,0.025510540232062,5.29276275634766
ger_n,drop,3555,t r a m,4,14,4,0.06913685053587,3.85440111160278
ger_n,drop,3793,w i p f e l,6,1,1,0.638392090797424,0.647485435009003
ger_n,drop,439,b r a n n t w e i n,10,1,1,0.700578689575195,0.513380944728851
ger_n,drop,463,b r u d e r,6,6,1,0.118077702820301,3.08219122886658
ger_n,drop,813,f o r u m,5,9,7,0.116184629499912,3.10550880432129
ger_n,drop,2996,s c h a u e r,7,1,1,0.722049295902252,0.469830811023712
ger_n,drop,1042,g u m m i,5,7,1,0.076165676116943,3.71471476554871
ger_n,drop,1546,k i t s c h,6,8,8,0.584182858467102,0.775508284568787
ger_n,drop,3048,s c h l a u c h,8,5,1,0.401452660560608,1.31669807434082
ger_n,drop,1717,k o t,3,1,1,0.706613302230835,0.50100713968277
ger_n,drop,1310,j e t o n,5,7,1,0.271335065364838,1.88185250759125
ger_n,drop,203,a s p a r a g u s,9,0,1,0.034093089401722,4.87437677383423
ger_n,drop,2386,n u g a t,5,7,1,0.164051115512848,2.60778260231018
ger_n,drop,854,g a l o p p,6,7,1,0.052640847861767,4.24767351150513
ger_n,drop,746,f e t u s,5,0,1,0.050843380391598,4.29779624938965
ger_n,drop,1532,k i m o n o,6,7,7,0.467303693294525,1.09756743907928
ger_n,drop,3592,t r o t z,5,8,8,0.367022424936295,1.44606006145477
ger_n,drop,328,b a z i l l e,7,4,4,0.82609748840332,0.275615960359573
ger_n,drop,431,b r a c h s e,7,4,4,0.775945484638214,0.365972876548767
ger_n,drop,1681,k o n t e r f e i,9,1,1,0.450474143028259,1.15048372745514
ger_n,drop,1070,h a l m,4,1,1,0.708885312080383,0.496375620365143
ger_n,drop,25,a d v a n t a g e,9,7,7,0.426929444074631,1.2279304265976
ger_n,drop,1099,h a s a r d,6,8,7,0.162085950374603,2.62516903877258
ger_n,drop,2858,r i e s e,5,2,1,0.248996958136559,2.0058000087738
ger_n,drop,2,a a r,3,1,1,0.775647878646851,0.366526335477829
ger_n,drop,988,g n o m,4,2,1,0.159166634082794,2.65138983726501
ger_n,drop,2977,s c h a l k,6,1,1,0.673618257045746,0.569996953010559
ger_n,drop,3489,t e r r a i n,7,7,1,0.126556321978569,2.98214817047119
ger_n,drop,2529,p a t s c h,6,1,1,0.464461326599121,1.10636949539185
ger_n,drop,3141,s c h w a n,6,5,1,0.217705607414246,2.19954943656921
ger_n,drop,3097,s c h o p f,6,5,1,0.285947471857071,1.80617797374725
ger_n,drop,2169,m i k r o f o n,8,1,1,0.772107899188995,0.373125642538071
ger_n,drop,1507,k e l l n e r,7,1,1,0.634099841117859,0.657217919826508
ger_n,drop,1684,k o n t i n g e n t,10,1,1,0.856107175350189,0.224136725068092
ger_n,drop,1118,h e g e r,5,1,1,0.591361284255981,0.757888317108154
ger_n,drop,3771,w e r t,4,1,1,0.344388633966446,1.53789055347443
ger_n,drop,93,a l v e o l a r,8,1,1,0.353119194507599,1.50177276134491
ger_n,drop,2483,p a r a n o i k e r,10,1,1,0.417800277471542,1.25911474227905
ger_n,drop,2778,r a p s,4,1,8,0.192996010184288,2.37335705757141
ger_n,drop,1784,k u m p a n,6,1,1,0.508379578590393,0.976021826267242
ger_n,drop,158,a o r i s t,6,1,1,0.513536214828491,0.961462140083313
ger_n,drop,2159,m e t r o n o m,8,1,7,0.295093506574631,1.7607558965683
ger_n,drop,1871,l e h e n,5,1,1,0.924110949039459,0.11386214196682
ger_n,drop,1086,h a p p e n,6,1,1,0.437253952026367,1.19345641136169
ger_n,drop,964,g i g a n t,6,2,1,0.203709721565247,2.29541325569153
ger_n,drop,2137,m e n s c h,6,2,2,0.547573864459991,0.868874549865723
ger_n,drop,1977,l u p e,4,4,4,0.506893217563629,0.980246067047119
ger_n,drop,1192,h o r n i s s e,8,4,4,0.893408477306366,0.162608221173286
ger_n,drop,3058,s c h l i e r e,8,4,4,0.824926972389221,0.277661859989166
ger_n,drop,2383,n u a n c e,6,4,4,0.769092261791229,0.378771483898163
ger_n,drop,1992,m a c k e,5,4,4,0.91658091545105,0.125665664672852
ger_n,drop,3857,z e i t,4,4,4,0.859076678752899,0.219140976667404
ger_n,drop,1104,h a u b e,5,4,4,0.982184052467346,0.025934983044863
ger_n,drop,2086,m a s t,4,4,1,0.074684254825115,3.74305248260498
ger_n,drop,2467,p a n n e,5,4,4,0.95859956741333,0.060999494045973
ger_n,drop,1221,h u r e,4,4,4,0.859082281589508,0.21913169324398
ger_n,drop,2043,m a p p e,5,4,4,0.883713901042938,0.178348764777184
ger_n,drop,908,g e l a t i n e,8,3,4,0.090615965425968,3.46409058570862
ger_n,drop,3726,w a l h a l l,7,3,1,0.043238360434771,4.53154420852661
ger_n,drop,1888,l e p r a,5,3,4,0.423856526613236,1.23835182189941
ger_n,drop,2489,p a r k,4,7,1,0.387762397527695,1.36675500869751
ger_n,drop,506,c a f e,4,7,7,0.879011213779449,0.186046704649925
ger_n,drop,180,a r g o t,5,7,1,0.198692247271538,2.33139228820801
ger_n,drop,225,a u d i t o r,7,11,1,0.17534114420414,2.51176333427429
ger_n,drop,2761,r a d a u,5,8,1,0.256541341543198,1.96273684501648
ger_n,drop,3625,t u r m,4,5,1,0.138464123010635,2.85241603851318
ger_n,drop,699,f a c h,4,12,1,0.014883835799992,6.07010984420776
ger_n,drop,400,b o d e n,5,6,1,0.006816645152867,7.19672203063965
ger_n,drop,2543,p e l z,4,1,1,0.95644873380661,0.064240336418152
ger_n,drop,1896,l e u k o p l a s t,10,1,1,0.446182101964951,1.16429531574249
ger_n,drop,3811,w o r t,4,1,1,0.57735002040863,0.792481958866119
ger_n,drop,3429,t a k t,4,1,1,0.610591232776642,0.711721301078796
ger_n,drop,3137,s c h w a d e n,8,1,1,0.74344676733017,0.427698493003845
ger_n,drop,3007,s c h e k e l,7,1,1,0.61956399679184,0.690674722194672
ger_n,drop,1990,m a a t,4,1,1,0.560523808002472,0.835152566432953
ger_n,drop,321,b a t z e n,6,1,1,0.676436960697174,0.563972353935242
ger_n,drop,2541,p e l i k a n,7,1,1,0.564153611660004,0.825840055942535
ger_n,drop,1246,i g e l,4,1,1,0.625007569789887,0.678054332733154
ger_n,drop,3331,s t e i n,5,1,1,0.859010338783264,0.219252422451973
ger_n,drop,3128,s c h u p p e n,8,1,4,0.102755025029182,3.282719373703
ger_n,drop,1159,h i p p o d r o m,9,1,1,0.475381463766098,1.07284259796143
ger_n,drop,39,a h o r n,5,1,1,0.523988604545593,0.932392597198486
ger_n,drop,2686,p o s t e n,6,1,1,0.747428059577942,0.419993311166763
ger_n,drop,3437,t a m p e n,6,1,1,0.673327505588532,0.570619523525238
ger_n,drop,998,g o e t z e,6,2,1,0.165703117847443,2.59332728385925
ger_n,drop,549,d e m o k r a t i e,10,4,3,0.404987543821335,1.30405056476593
ger_n,drop,1305,j a u s e,5,4,4,0.744201898574829,0.426233887672424
ger_n,drop,1093,h a r m o n i e,8,4,3,0.173954322934151,2.5232195854187
ger_n,drop,750,f i b e l,5,4,4,0.828863799571991,0.270793229341507
ger_n,drop,3148,s c h w e l l e,8,4,4,0.935175359249115,0.096691399812698
ger_n,drop,3544,t o r t e,5,4,4,0.804186999797821,0.314397007226944
ger_n,drop,340,b e i g e,5,4,1,0.011488779447973,6.44363069534302
ger_n,drop,1110,h a v a r i e,7,4,4,0.979091823101044,0.030484268441796
ger_n,drop,2863,r i n d e,5,4,1,0.033532585948706,4.89829206466675
ger_n,drop,867,g a r d e r o b e,9,4,4,0.757139205932617,0.401369333267212
